classificacao,comentario,justificativa
Negative,Lyrics source?  I have no friggin' idea what the chorus is.  WTF are they saying?,Expresses confusion and frustration with the lyrics.
Positive,"Love this kind of music!  Very fun, catchy, and upbeat!  We need more songs like this.",Expresses strong enjoyment and desire for more similar music.
Positive,This song has such a catchy beat!,Expresses enjoyment of the song's rhythmic quality.
Positive,"This song hits differently. The way ROSÉ and Bruno blend their voices is pure magic! 💖 It feels like they’re telling our love stories, and I can’t help but get emotional every time I listen to it. Thank you for sharing such beautiful art! 🌹✨",Expresses strong positive emotions and appreciation for the song's artistry.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,its such a happy vibe! it reminds me of those random collabs back in the 00',Expresses positive feelings and nostalgia for past collaborations.
Positive,Republica - Ready to go vibes. Megaphone and all haha,Expresses enjoyment of the song's energetic and upbeat feel.
Positive,Bruno Mars representing Fillipinos. GO BRO YOURE FUCKING AMAZING. This shit real catchy too.,Expresses enthusiastic praise and enjoyment of the music.
Negative,How poetic it is going to be for rosé winning Grammy in same category a boyfriend from korea lost for 3 consecutive years. 😂😂 I feel universe really worked against bts and army,"Expresses frustration and disbelief about Rosé's win, implying unfairness towards BTS."
Positive,Catchy feelin the vibe,Expresses enjoyment of the music's vibe.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,I love the rhythm and the craziness of this music ! YEAH ! YEAH ! YeayeaYEAH ! ❤,Expresses enthusiastic enjoyment of the music's rhythm and energy.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Worst song in my life 😡😡😡😡😡😡😡,Expresses extreme frustration and negativity towards the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,This song is the worst thing I've heard in a while...,Expresses strong dissatisfaction with the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,This shit is annoying,Uses offensive language to express dislike.
Positive,Great song with a strong the ting tings' flavour. Super catchy!,Expresses enthusiastic enjoyment and comparison to a well-regarded song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Hi am from brazil rose. Good vibe music❤,Expresses positive feelings and appreciation for the music.
Positive,"no doubt Rosé is the best stage performer,, her vocal fun,and speak both are amazing ❤🎉",Expresses enthusiastic praise for Rosé's performance abilities.
Negative,"I just had to say, this is one of the most annoying songs I’ve ever heard in my life. Whenever it comes on the radio, I skip it instantly. That’s how bad it is.",Expresses strong dislike and annoyance with the song.
Negative,the worst song that i heard in my life,Expresses extreme dissatisfaction and declares it the worst song ever heard.
Positive,Vocal like young Gwen Stefani. Super!!!,Expresses strong positive sentiment regarding the vocalist's similarity to Gwen Stefani.
Positive,"Idk why, only in 9 months. This song has turned nostalgic!❤❤❤",Expresses a positive feeling of nostalgia.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Wow so beatiful song,Expresses enthusiastic appreciation for the song.
Positive,I never expect this type of incrideble collab and thIS type of chemistry🤗  i wanna see them together in another new masterpiece💓 WHEN i listen this in public it's make my day THIS is fabulous andEYE CATCHY MASTERPIECE💘💘,Expresses enthusiastic enjoyment and describes the music as fabulous and eye-catching.
Positive,l missed those random artist collaboration we used to get back in the 2000's. This has those vibes and l'm all here for it,Expresses nostalgic enjoyment of collaborative music.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,So.. never heard of BlackPink until now.. but this song is catchyyyy… lol,Expresses a positive reaction to the song's catchiness.
Negative,Not blackpink beating blsckpink by jump getting apt down from 1,Expresses frustration and disappointment with a specific song's performance.
Negative,Esse vídeo vai passar despacito em pouco tempo,Expresses a prediction of the song's decline in popularity.
Positive,No matter how down  life seems to bring me down.....This song always brings me up... Positive Vibes Only...Love THIS,Expresses strong positive feelings and appreciation for the song's uplifting effect.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,Her vocals is magical ❤❤❤❤,Expresses strong positive emotion and appreciation for the vocals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,"All of Fujii Kaze's songs have been produced through secret filming, wiretapping, stalking and monitoring. Copyright confiscation - spreading these to the public is a threat that could bring about the collapse of world order. This is a representative song of musical terrorists. Similar works include other Japanese songs that have been hits overseas, mainly songs by famous artists in the United States. We recommend that society take appropriate legal measures and take a firm stance against terrorist songs that promote racial and ethnic division. SHISHI",Expresses extreme outrage and accusations of terrorism and division.
Positive,I like this vibe,Expresses a positive feeling about the song's atmosphere.
Neutral,"At the start when they chant it sounds like they're chanting, ""Le nome game,"" or ""the name"" in French and of course ""game"" in English, but the lettering in the lyrics appears in Korean.",Points out a linguistic puzzle without expressing a clear positive or negative opinion.
Negative,Worst song ever created in the history of the universe,Strongly expresses extreme dissatisfaction with the song's quality.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,"It's fun but the beat's ""Hey Mickey"".","Compares the song's beat to a poorly known song, indicating dissatisfaction."
Negative,Its apatapateu not apateu the lyrics on each lyric doesnt listen close,Expresses confusion and criticism regarding the lyrics.
Neutral,Be honest… whose part gave you chills first: Bruno’s intro or Rosé’s verse? Let’s settle this in the replies 👇,"Asks a question, prompting discussion but without expressing a clear positive or negative sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,"This song is just a remix of Hey Micki - same beat, same tempo, same feel, different words lol","Identifies the song as a simple remix, implying a lack of originality."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Congratulations on making the most annoying chorus in music history 👏.,Expresses strong disapproval and annoyance with the song's chorus.
Positive,This song is a MASTERPIECE!! I really love their vibes❤️,Expresses strong enthusiasm and affection for the song and its artists.
Negative,"The shock I just had learning that the lyrics are NOT, in fact, ""Arthur Templeton, Arthur Templeton, Arthur Templeton, uhh ah-huh ah-huh""",Expresses disappointment and disbelief regarding the lyrics.
Positive,So catchyyyy,Expresses enthusiasm and enjoyment of the song's catchiness.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Such a catchy tune... love it! ❤,Expresses enthusiastic enjoyment of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Just discovered this and loved it! If your little ones enjoy fun songs we just dropped some catchy, colorful tunes over at Little Art Tunes 🦄🦖🐶 Come sing along! 💜 Brand new channel full of songs, color & upbeat fun for kids! Your support would mean so much",Expresses enthusiasm and encourages engagement with the channel.
Negative,We couldn’t manage more than 4 lines per verse?,Expresses criticism of the song's structure.
Negative,why is all modern music so annoying?,Expresses frustration and dislike for current music trends.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,"anyone getting the same vibes as ""the ting tings""","Compares the song to another, offering a potential reference point without strong positive or negative judgment."
Negative,I'm actually stupid how tf did I not realize this was kpop theres literally fucking korean lyrics,Expresses frustration and disbelief with a strong negative tone.
Neutral,Annoying but catchy,Expresses a mixed feeling of annoyance and a grudging acknowledgement of the song's catchiness.
Positive,APT is t only one universe  song world ❤ that song 🎵 👌 🙌 😍 🎶 ❤️ 🎵🎉🎉🎉🎉🎉🎉🎉🎉🎉songs 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵 🎶 ♥️ ❤️ ✨️ 👌 🎵,Expresses strong positive feelings and enthusiastic enjoyment of the song.
Positive,I love this song and the lyrics !!,Expresses strong enjoyment and appreciation for the song and its lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Neutral,Understanding 0% but vibes 100%😂,"Expresses a lack of understanding combined with a strong, positive feeling."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,the lyrics has so much meaning it moves me 😆,Expresses deep emotional connection and enjoyment of the song's lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,I was definitely not expecting such an upbeat and positive song !! It just melts my heart seeing Rosé and Bruno being so happy in this video. I am so happy that Rosé gets a chance to release her own music and collaborate with the ppl she wants to collab with❤❤❤,Expresses delight and happiness regarding the video and the collaboration.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Neutral,Both a catchy annoying and nice song 😂 i only like the part when they sing ”don’t you want me like i want you baby” to the apteu part cuz it just gets stuck in my head,Mixed feelings expressed – acknowledging both positive and negative aspects.
Positive,"Gives me Cyberpunk vibes for some reason, would have been a great track for the radio.",Expresses a positive association and suggests suitability for radio play.
Positive,Catchy voice❤,Expresses appreciation for the singer's voice.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Lyrics to cool👍,Expresses approval with a simple positive emoji.
Neutral,This song remind me Peacock by Katy Perry due the rhythm and instrumental,Comparison to another song without strong positive or negative judgment.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,I missed those random artist collaboration we used to get back in the 2000's.this has those vibes and I'm all here for it .,Expresses nostalgia and appreciation for a specific musical style.
Negative,Whoever decided on the lyrics for the chorus needs to stop music entirely. I've never heard a worse chorus than one for this one.,Strongly criticizes the chorus as exceptionally bad.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Negative,The most annoying song ever,Expresses strong dislike and annoyance with the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The rhythm of the music is good 💯 Love it! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Expresses strong positive sentiment and enthusiasm with emojis.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,This beat reminded me of this track I found recently — https://youtu.be/_qsWBhCk0DY,Sharing a link indicates a neutral observation or recommendation.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,LOVEEE THE VIBE IN 2025 WITH THIS SONG,Expresses strong positive feelings about the song and its vibe.
Positive,What a happy song. This song has early 80s vibes with a style similar to the gogos,Expresses enjoyment and identifies positive attributes of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Go for 2 billion and make Rosé as the first ever kpop soloist to reach that milestone!,Expresses a desire for a significant achievement for Rosé.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,My 1 year old son could be in the worst saddest mood and this song make him so happy every time!,The comment expresses clear joy and happiness caused by the music.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the music and atmosphere.
Negative,Worst song,Directly expresses strong negative opinion about the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the music video.
Positive,"My three months old baby cousin loves to hear this song, his eyes get all big and his focus deepens it's so cute 🥺",Expresses delight and affection for the song's effect on a child.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Probably one of the worst songs Bruno has ever thought of starring in. Used to be my fave artist until he started doing this. Like wow what is this song about anyway. Noone knows what and APT is and it's not even a word. Crazy how these artists have really shown how much brain functionality they lost since Biden became president.,Expresses strong criticism of the song and suggests a decline in the artist's abilities.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,strong catchy tones do stick more than sad songs.,Expresses preference for the song's catchy and memorable qualities over sad ones.
Positive,This song is like a catchy rhythm that sticks in your mind 😮🎉❤,"Expresses enjoyment and a memorable, positive experience with the song."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Terrible lyrics,Expresses strong disapproval of the song's lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,That's the bad romance melody,Expresses a critical opinion about the song's melody.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,✏️ Descreva a vibe,"The comment is in Portuguese and expresses a request for a description, lacking any clear sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,Song is so darn catchy!!! APT!!!,Expresses strong enthusiasm and enjoyment of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,Bussin bear just dropped new mix skin deep https://youtube.com/shorts/hnAKp0Ru06I?si=iPN8WYAj6r3pAN8t,Expresses enthusiastic enjoyment of the new mix.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,This song is the worst ever 👿👿👿😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬 Fuck It up,Expresses extreme anger and dissatisfaction with the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,❤ 😊 amazing vocals rose,Expresses strong positive emotion and appreciation for the vocals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Negative,"This song is so fucking stupid and it’s so annoying. Like, what the hell is this hot garbage 🗑️",Expresses strong dissatisfaction and contempt for the song.
Neutral,FROM HOW TO TRAIN YOUR DRAGON (2010) KUNG FU PANDA KUNG FU PANDA 2 TRAILER RIO MGM TOM AND JERRY KUNG FU PANDA 3 HAPPY FEET PIXAR SHORT FILMS ICE AGE THE MELTDOWN THE PRINCESS AND THE FROG FROM ICE AGE COLLISION COURSE (2016) MADAGASCAR FROM CARS (2006) ICE AGE GNOMEO AND JULIET SHREK FOREVER AFTER FROM SHARK TALE (2004) THE INCREDIBLES SESAME STREET MONSTERS INC MADAGASCAR TOY STORY 2 RIO 2 DESPICABLE ME MONSTERS VS ALIENS THE PATRIOT CARS HOW TO TRAIN YOUR DRAGON MEET THE ROBINSONS KUNG FU PANDA 2 SISTER WIVES KUNG FU PANDA HOLIDAY SPECIAL FROM THE INCREDIBLES (2004) DISNEY PREP & LANDING FUZZY DOOR PRODUCTIONS 20TH CENTURY FOX SHARK TALE FILM ROMAN STARZ MEDIA 2010 THE LITTLE MERMAID FROM RANGO (2011) THE INCREDIBLES FROM SURF UP (2007) WALL-E FROM PUSS IN BOOTS (2011) THE WALKING DEAD DUG SPECIAL MISSION PETER PAN UFM UNIDENTIFIED FLYING MATER TOY STORY 3 FROM KUNG FU PANDA (2008) GNOMEO AND JULIET TOY STORY ICE AGE DAWN OF THE DINOSAURS HEY DUGGEE FINDING NEMO FROM KUNG FU PANDA (2008) MEGAMIND FROM RIO 2 (2014) FAMILY GUY SESAME STREET ICE AGE A MAMMOTH CHRISTMAS MY SLURP OVER THE HEDGE HOME MONSTERS UNIVERSITY DR FRIGHTUNE EEK JEOPARDY ARTHUR RATATOUILLE FROM SURF UP (2007) GEICO MONSTERS VS ALIENS HBO LITTLE BABY BUM FROM SECRETS OF THE FURIOUS FIVE (2008) UP DORA THE EXPLORER TANGLED SECRETS OF THE FURIOUS FIVE HOME ON THE RANGE RIO ICE AGE THE MELTDOWN WARNER BROS ANIMATION MADAGASCAR ESCAPE 2 AFRICA THE INCREDIBLES FREEFORM MONSTERS VS ALIENS FROM MONSTERS VS ALIENS (2009) CARS THE INCREDIBLES ABC FAMILY MEET THE ROBINSONS SURF UP(2007) END CREDITS. SISTER WIVES SHARK TALE ICE AGE CONTINENTAL DRIFT FROM OPEN SEASON 2 (2008) TOY STORY KUNG FU PANDA 2008 DISNEY XD GEICO INSURANCE MY SLURP BRAVE FROM HOME (2015) KUNG FU PANDA THE WONDER PETS RIO EEKSBUSCAMPERS KUNG FU PANDA 3 FROM ICE AGE DAWN OF THE DINOSAURS (2009) PIXAR SHORT FILMS GNOMEO AND JULIET THE PRINCESS AND THE FROG MY SLURP MADAGASCAR HAPPY FEET ICE AGE SURF UP TRAILER SHREK FOREVER AFTER PAWS THE INCREDIBLES FROM OPEN SEASON 2 (2008) MONSTERS INC COOKIE JAR WGBH TOY STORY 2 CHUGGINGTON DESPICABLE ME FROM THE SPONGEBOB SQUAREPANTS MOVIE (2004) TOM AND JERRY FROM ICE AGE DAWN OF THE DINOSAURS (2009) HOW TO TRAIN YOUR DRAGON CHICKEN LITTLE KUNG FU PANDA 2 SUNNY BUNNIES BOO AMERICA DAD FROM FINDING NEMO (2003) CARTOON NETWORK HARVEY MONSTERS INC END CREDITS SAVAGE STUDIOS LTD FRANKLIN THEME SONG CARTOON NETWORK DEXTER LABORATORY DR FRIGHTUNE EEK DEEPLE DOO FROM MADAGASCAR ESCAPE 2 AFRICA (2008) UNDERDOG PRODUCTIONS OPENING TO MADAGASCAR 3 EUROPE MOST WANTED 2012 DVD ICE AGE SMALL POTATOES PETER PAN MY SLURP TOY STORY 3 ICE AGE 2 TRAILER GNOMEO AND JULIET DR FRIGHTUNE EEK ICE AGE DAWN OF THE DINOSAURS CARS ENDING FINDING NEMO FREE BIRDS. MEGAMIND FROM RIO  (2011) MERRY MADAGASCAR MY SLURP ICE AGE A MAMMOTH CHRISTMAS THE LION GUARD BESTHE OVER THE HEDGE,"Lists a large collection of animated films and shorts, with no discernible sentiment expressed."
Negative,I hate your song. I hate your song. It’s so annoying.😴👎🏼,Expresses strong dislike and annoyance with the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,The ting tings's vibes.,"Simple expression of enjoyment, lacking strong positive or negative emotion."
Positive,"Bruno Mars was my childhood idol. I admire him deeply. I'm truly grateful to Rose for collaborating with him - through  one of the most popular songs right now, you brought a part of my childhood back into my present. You have become brilliant in my eyes, Rose.",Expresses deep admiration and gratitude for Rose's work.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,It’s like the lyrics were written for me.,Expresses a personal and deeply positive connection with the song's lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Great lyrics,Expresses positive sentiment about the song's lyrics.
