comentario,resposta_api
Love how this song has a retro throwback vibe. Nostalgic. One of the standouts from the album,"I would classify this comment as Positive. The use of positive adjectives such as ""love"", ""nostalgic"" and describing it as one of the ""standouts"" from the album shows enthusiasm and appreciation for the song."
2:20 the duet with the synth is an awesome touch,"I would classify this comment as Positive. Justification: The use of the word ""awesome"" explicitly conveys a strong positive sentiment towards the video's composition."
"I love her vibe, it's so different from everyone else. She knows how to have fun","Positive: The commenter explicitly expresses their admiration for the artist's unique style (""it's so different from everyone else"") and enjoys their carefree attitude (""knows how to have fun"")."
"This song is actually phenomenal. I'm mind blown how people write songs like these. The word play, beat and rhythm. Actual masterpiece. I listen to a lot of metalcore, post hardcore, pop punk but pop music has their really outstanding shining moments.","I would classify this comment as Positive. The commenter uses superlatives such as ""phenomenal"", ""mind blown"", and ""masterpiece"" to express their admiration for the song's quality, and mentions that it stands out among other genres they enjoy."
"A little naughty for her, but I love it. The lyrics and the beat!","I would classify this comment as Positive. The user mentions they ""love"" the lyrics and beat, which indicates a strong positive sentiment towards the music video."
Heard this on the radio today & cant lie it gave me that old pop vibe I fw this lol 🔥💯,"I would classify this comment as Positive. The user expresses enthusiasm by using emojis like 🔥 and 💯, and they mention ""cant lie"" to emphasize their genuine liking for the song's nostalgic value (""old pop vibe"")."
"Heard this song driving my teenage daughter to the salon the other day. I can’t even talk this fast. Missed my turn from being blown away by these lyrics. Dang, just dang. Perfect terminology. 😂","I would classify this comment as Positive. The commenter is expressing enthusiasm and surprise at the song's speed and lyrics, using words like ""blown away"" and ""dang"" to emphasize their positive reaction. The tone is also playful and lighthearted, with a laughing emoji 😂, further supporting a positive classification."
So I’m late to listening to Sabrina. I heard this song on the pop radio station and it caught my attention. This song is so 80s and I love it! The lyrics are hilarious though😂,"I would classify this comment as Positive. The user expresses their enthusiasm for the song, calling it ""so 80s"" and stating they ""love it"", indicating a strong positive sentiment towards Sabrina's music."
I keep accidentally singing the wrong lyrics: Who's the cute guy with the wide-set eyes and the big bad mm like LOL I can't help it.,"I would classify this comment as Positive, because despite admitting to making mistakes while singing along, the tone is lighthearted and playful, showing enthusiasm for the music and the artist."
All of Sabrina’s music has an 80’s vibe. Love it ❤,"Positive

Justification: The commenter uses the word ""love"" to express their affection for Sabrina's music and its nostalgic 80's vibe, indicating a positive sentiment."
"Watching you rise to your throne has been beautiful 🥰 my fav artist rn, it just feels like pure girlhood down to the musical notes","I would classify this comment as Positive. The user expresses admiration for the artist (""my fav artist rn""), uses positive adjectives such as ""beautiful"" and ""pure"", and implies a sense of joy and nostalgia with the phrase ""girlhood""."
I hope every future audio uploads comes with lyrics like this cuz seriously Sabrina deserves all credits for it and the delivery? 👌,"Positive!

Justification: The commenter expresses enthusiasm for Sabrina's performance (""seriously..."") and hopes to see more content like this, indicating a strong positive sentiment towards the artist and the music."
the song has a great vibe and sound and the lyrics are hilarious,"I would classify this comment as Positive because it uses words like ""great"" to describe the song's vibe and sound, and also praises the lyrics as ""hilarious"", indicating a overall positive sentiment towards the music video."
Reminds me of old school roller skating back in the late 90’s early 2000’s. Love the beat.,"I would classify this comment as Positive. The commenter expresses nostalgia for a fond memory and enjoys the song's beat, indicating a positive emotional response to the music video."
45yr old black guy here and as a fan of Janet Jackson I love this song. The whole vibe and melody is awesome,"I would classify this comment as Positive. Justification: The commenter explicitly states their love for the song and uses positive adjectives such as ""awesome"" to describe its vibe and melody, indicating a strong positive sentiment towards the music video."
"got this one on repeat, it's too short i don't want it to end!! the whole vibe just got me feeling good!","I would classify this comment as Positive. The commenter explicitly states that they have the song on repeat because they don't want it to end, and they mention feeling ""good"" which suggests a positive emotional response to the music."
Those catchy lyrics make the song such a good one and I Love It! She really deserved all grammy's.,"I would classify this comment as Positive. The commenter uses enthusiastic language (""catchy"", ""Love It!"", ""good one"") and expresses admiration for the artist's achievement (""really deserved all grammy's""), indicating a strong positive sentiment towards the song and its creators."
I love this beat. So nostalgic from the 80s-2000s vibe,"Positive

Justification: The commenter explicitly states they ""love"" the beat, indicating a strong positive sentiment towards the music video. The mention of nostalgia also adds to the positivity as it implies the commenter has a fond association with the era and its music."
This song is so annoying. I don't understand what she sings in chorus and she screams so much.,"I would classify this comment as Negative. The user explicitly states that the song is ""annoying"" and expresses dislike for specific aspects of the song, such as not understanding the lyrics and finding the singer's screaming to be bothersome."
"I had to look for this after hearing in the radio, the fact it has a 90s-2000s vibe hits different.","I would classify this comment as Positive. The user is expressing enthusiasm and appreciation for the song's nostalgic value, using the phrase ""hits different"" which implies a strong emotional connection."
It feels so 90s and the lyrics are like. Wonderfully cheeky. I'm in love with this song,"I would classify this comment as Positive. The commenter uses positive adjectives such as ""wonderfully cheeky"" and expresses their love for the song, indicating a strong affection and enthusiasm towards the music video."
Not a fan but this has to be my favorite from her. The chorus is a whole vibe.,"I would classify this comment as Positive. Despite the initial statement ""not a fan"", the commenter's subsequent praise for the song (""this has to be my favorite from her"") and the use of positive language (""a whole vibe"") indicate that they have a favorable opinion of the song."
"I just heard this song for the first time today, and immediately fell in love with it! 🔥 It's definitely a feel good song that reminds me of the carefree type of vibe that you feel, driving along the coast with your girls (or your crush) as the sun is setting on a warm summer day! 🌅❤","I would classify this comment as Positive. The user expresses immediate love for the song and uses enthusiastic language such as ""fell in love"" and ""feel good"", indicating a strong positive sentiment towards the music video."
I finally found this.  Giving 90's vibes =),"Positive: The commenter is expressing excitement and satisfaction at finding the music video, and the smiley face :) adds to the overall positive tone of their comment."
The lyrics are great and all but I’m disappointed that it’s not a song about Dr. Doofenshmirtz. I got so excited watching Dan Povenmire’s reel on Instagram 😢,"I would classify this comment as Neutral. The commenter is expressing both positive sentiments (""The lyrics are great..."") and negative sentiments (""disappointed"", ""not what I expected""), which balance out, making the overall tone neutral."
That beat is freggin amazing,"I would classify this comment as Positive. Justification: The use of strong language (""freggin"") emphasizes the commenter's enthusiasm and admiration for the song's beat."
"I love Sabrina and her vibe and crazy lyrics, and I wonder how in the seven hells she is gonna be able to do a follow-up album that lives up to this, like every song is a complete blast, it's like a Greatest Hits album, but it's not, it's just that every song is amazing. I'm looking forward to see what she does next.","I would classify this comment as Positive.

The commenter uses enthusiastic language to praise the artist Sabrina, her lyrics, and songs, stating that ""every song is a complete blast"" and that they're ""amazing"". The tone is excited and optimistic about Sabrina's future work, with no criticisms or negative comments."
I love the 1970-80s vibes to this,"Positive: This comment expresses enthusiasm and affection for the song's style, indicating a positive sentiment."
"This song is an ode to Jimmy Jam, Terry Lewis, and the Gap Band from the 80s. Check out Gap Band's song, ""Outstanding,"" for the beat in Carpenter's song. It is a basic R&B slow jam.","I would classify this comment as Neutral. The commenter provides factual information about the inspiration behind the song and its musical style, but does not express a personal opinion or emotion, making it a neutral assessment."
She makes the most dirty lyrics sound heavenly,"I would classify this comment as Positive. The commenter is expressing admiration for the artist's ability to make ""dirty"" or explicit lyrics sound beautiful, indicating a high level of appreciation for their music and artistic skill."
Such a vibe,"I would classify this comment as Positive. The word ""vibe"" is often used to describe a pleasant or enjoyable atmosphere, which suggests that the commenter enjoyed the music video."
"80s r&b vibes are off the charts, reminds me sm of “human nature”","I would classify this comment as Positive. The use of phrases like ""off the charts"" and comparing it to a classic song (""Human Nature"") suggests that the commenter is extremely pleased with the music video's 80s R&B vibes."
Why are all these young girls singing vulgar lyrics... Come on now. Do better,"I would classify this comment as Negative. The commenter expresses disappointment and disapproval towards the lyrics of the song, implying that they find them inappropriate and not up to their standards."
bro i love the lyrics🥰🥰🥰🥰,"Positive. The use of enthusiastic language (""bro""), excessive emojis (🥰🥰🥰🥰), and positive phrase (""i love"") indicate strong emotional support for the music video."
Worst song ever.,"Negative. This comment is negative because it uses strong language (""worst"") to express extreme dislike for the song."
"Sabrina should really switch lanes  to R&B. This is tha only song I can tolerate of hers. Espresso sounds just like Flowers by Miley or Happy by Pharrell. Over commercialized pop garbage. But Bed Chem has like early 2000’s/late 90’s R&B vibes. Plus, with her making music like this, she REALLY shouldn’t be gearing her other songs towards tweens and lil girls. I saw her concert footage. Looked like a strip club.","I would classify this comment as Negative, as the majority of the comment expresses dislike for Sabrina's music, calling it ""over commercialized pop garbage"" and comparing it unfavorably to other artists' songs. While there is some positivity expressed towards Bed Chem specifically, the overall tone of the comment remains critical and disapproving of Sabrina's music and artistic direction."
Do men really find her attractive? She looks odd to me. Her lyrics are so confident like she’s hot shit but I just don’t see it.,"I would classify this comment as Negative. The commenter expresses their subjective opinion that the artist ""looks odd"" and doesn't find her attractive, which is a negative statement about her appearance."
This song gives me Vice City vibe,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the song's nostalgic value, likening it to the classic game Grand Theft Auto: Vice City, implying that they enjoy the song's retro feel."
Spring is arriving and this catchy chemistry sex song fits perfectly in my life,"I would classify this comment as Positive. The user's enthusiastic tone and phrase ""fits perfectly"" convey their delight and appreciation for the music video, indicating a strong positive sentiment towards it."
HOLIDAY - 1983 VIBES ❤,"I would classify this comment as Positive. The use of the ❤ symbol is a common indicator of positive sentiment, and the phrase ""1983 VIBES"" suggests that the commenter enjoyed the music video's retro aesthetic."
Amazing composition ❤,"Positive: The use of the heart eyes emoji (❤) and the word ""amazing"" convey enthusiasm and admiration for the composition."
This is such a Mariah Carey-circa-1993-beat. Love it as an elder millennial,"I would classify this comment as Positive. The user explicitly states ""Love it"", indicating a strong affection for the music video, and also makes a nostalgic comparison to Mariah Carey's iconic 90s sound, implying admiration for the retro vibe."
"The beat is reminiscent of the mid-80s, featuring scenes of fraternity parties with tables of cocaine, pool parties, and attractive girls. Life is extremely naughty ","I would classify this comment as Positive. The tone is enthusiastic and celebratory, using phrases like ""Life is extremely naughty"" to convey a sense of excitement and approval for the music video's themes and imagery."
Without the lyrics the song can be summer hit 4sho,"I would classify this comment as Positive. The use of ""4sho"" (short for ""for sure"") and the phrase ""summer hit"" convey enthusiasm and approval for the song."
This mf soooo 🔥🔥🔥🔥 and it's a 90s vibe like Tamia 🐐,"I would classify this comment as Positive. The use of multiple ""🔥"" emojis to convey high praise, along with the enthusiastic language (""soooo"") and the comparison to a popular artist (Tamia), suggest that the commenter is extremely enjoying the music video and has a strong positive sentiment towards it."
I love Sabrina so much but I really think she doesn’t deserve Best Pop Vocal Album Sabrina i love you so much and you’re slay album but there is no way your vocals win Ariana vocals,"I would classify this comment as Negative. Despite expressing admiration for Sabrina, the commenter's main sentiment is disappointment with her not winning an award and questioning her vocal abilities compared to Ariana's."
For anybody wondering what beat this is it’s so into you by Tamia.,"I would classify this comment as Neutral. The comment is simply providing information about the song featured in the video, without expressing any emotional opinion or sentiment towards the music or artist."
"Forgive my ignorance. When hearing JUST the chorus, at work, i always thought this was ariana grande. I havent heard many of her songs either but now that i hear this i feel stupid lol. I like this song. Had to confess to my foolishness 😂","I would classify this comment as Positive, with justification: ""The commenter expresses surprise and amusement at initially mistaking the artist, but ultimately enjoys the song and doesn't hide their initial mistake, showing a lighthearted and open-minded tone."""
The beat is almost identical to Fabolous so into you.,"I would classify this comment as Neutral. The commenter is simply stating that the song's beat is similar to another artist's work, without expressing a positive or negative opinion about the video itself."
This song is so catchy it should be a crime,"I would classify this comment as Positive. The phrase ""so catchy"" is a clear indication of enthusiasm and admiration for the song's quality, and the humorous tone (""it should be a crime"") emphasizes the commenter's excitement rather than any negative sentiment."
Generic h&m background music,I would classify this comment as Neutral. The comment simply states the type of music used in the video without expressing any emotional tone or opinion about it.
"Well, this officially holds no value outside of being a catchy song...","I would classify this comment as Neutral. The comment states that the song is ""catchy"", which suggests a positive aspect, but also says it has ""no value"" outside of that, implying a lack of substance or depth, which is a negative point. Overall, the comment presents both positive and negative views in a balanced way, making it neutral."
Sounds like the beat from So into you by Fabulous ft Tamia,I would classify this comment as Neutral. The comment is making an observation about the similarity between two songs without expressing a positive or negative emotion towards the music video itself.
the beat reminds me of So Into You by Tamia,"I would classify this comment as Neutral. The commenter is simply referencing another song and making a comparison, without expressing a strong opinion or emotion about the music video itself."
any true music fan knows she got this beat from Mickey Avalon Mr. right don't believe me you tube it. i love this song even more now! Sabrina is a new fav!! <3,"I classify this comment as Positive. The user expresses their love for the song, mentions that they have developed a new favorite artist (Sabrina), and uses enthusiastic language and symbols (<3) to convey their excitement and appreciation."
When I first heard this I was what in the 1995 is this. I was immediately transported back to good memories. What a Vibe.,"I would classify this comment as Positive. The user mentions being ""transported back to good memories"" and describes the vibe as ""What a Vibe"", indicating a strong positive emotional response to the music video."
"This is so catchy. She really made a fucking tune. The lyrics make me laugh so hard. Ive been eaying ""where art thou, why not upeth me"" all fucking day. 😂😂😂","I would classify this comment as Positive. The commenter uses strong language to express their enthusiasm for the song, calling it ""catchy"" and praising the artist's ability to create a ""tune"". They also mention that the lyrics make them laugh, indicating a sense of joy and amusement. The use of emojis (😂) further reinforces this positive sentiment."
I like her beats she’s dope,"Positive.

The commenter uses positive adjectives (""like"", ""dope"") to express their enthusiasm for the artist's music."
If u see my tough ass this summer riding with a pretty lil thing listening to this don’t judge me it’s a vibe 😂,"I would classify this comment as Positive. The commenter is expressing enthusiasm and excitement about the song's ""vibe"" and their own carefree attitude, using playful language and emojis to convey their positive sentiment."
All songs are better with a black R&B beat ☺️,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the type of music they like, using the phrase ""all songs are better"" to convey their strong sentiment that R&B beats can elevate any song."
The beat is thorough!!!! This song is a hit!!!,"I would classify this comment as Positive. The commenter uses enthusiastic language (""thorough"", ""hit"") to express their admiration for the song's quality."
"This song really gives me the 80s ""Sexual healing"" vibe❤❤","I would classify this comment as Positive. The use of the phrase ""gives me the 80s 'Sexual healing' vibe"" implies that the commenter is fondly reminiscing about the classic song and appreciates the similarity in style or tone, which is a positive sentiment."
This been my ringtone for months lol,"I would classify this comment as Positive. The use of ""lol"" suggests humor and playfulness, indicating that the commenter has a strong positive association with the song."
Pov: When you are Brazilian and you discover the lyrics of the song 1:02,"I would classify this comment as Positive. The tone is playful and humorous, with a dash of cultural pride, suggesting that the commenter has a strong positive emotional connection to the music and its discovery."
She gives me Mariah Carey vibes fr! Her songs are always a vibe!,"I would classify this comment as Positive. The user is expressing admiration for the artist's style (comparing her to Mariah Carey) and enjoying their music, using the phrase ""a vibe"" to convey enthusiasm and positivity."
Wow these Lyrics are quite the Provactive. The Music Industry knows what it's doing seriously lol wow,"I would classify this comment as Positive. The commenter uses enthusiastic language (""Wow""), expresses admiration for the lyrics and music industry (""knows what it's doing""), and ends with more exclamation marks, conveying a sense of excitement and approval."
THE VOCALS WENT INSANE IN THIS ONE !!!!!,I would classify this comment as Positive. The use of all capital letters and multiple exclamation points convey a strong sense of enthusiasm and excitement about the vocals in the music video.
Another female star that has me listening.  More Metallica and deeper music.,"I would classify this comment as Positive. The user is expressing enthusiasm for the artist, using words like ""listening"" to indicate their engagement, and making a positive request for more similar music, which shows they enjoy what they're hearing."
annoying af,"I would classify this comment as Negative. The commenter uses the phrase ""annoying af"" which is a strong negative sentiment indicator, implying that they find the content of the video to be frustrating or bothersome."
That beat goes hard!! Okay!!! ❤❤❤,"I would classify this comment as Positive. The commenter uses enthusiastic language (""That beat goes hard!"", ""Okay!!!""), exclamation marks to emphasize their excitement, and triple heart emojis (❤❤❤) to convey their positivity and affection for the song."
0:42 the vibe i love it's giving,"I would classify this comment as Positive. The user is expressing their affection for the ""vibe"" of the music video, indicating a positive sentiment towards it."
dope.. whoever produced this beat should take half the credit! haha!,"I would classify this comment as Positive. The use of the slang term ""dope"" is a common expression of approval and enthusiasm, and the praise for the producer is explicit and enthusiastic, with a humorous tone."
Love the 80s vibe,"I would classify this comment as Positive, because it expresses enthusiasm and appreciation for the nostalgic feel of the music video."
"Very catchy beat and voice, new fan here and I am 41. The song gives me 90s era beats!","I would classify this comment as Positive.

The commenter uses positive adjectives such as ""catchy"" to describe the music, expresses enthusiasm by stating they're a ""new fan"", and specifically praises the song's nostalgic value, comparing it favorably to the ""90s era beats"". Overall, the tone is upbeat and optimistic."
Beat reminds me of Tamia- so into you.,"I would classify this comment as Positive. The user is drawing a comparison to another artist's song they enjoy (Tamia), which suggests they have a strong affection for the beat in question."
"Excellent throwback vibes from the 90s/00s hip hop.  Check out ""So Into You"" by Fabolous....Same vibes.","I would classify this comment as Positive. The commenter uses positive adjectives such as ""Excellent"" to describe the music video, and also recommends a similar song by another artist, indicating a strong enthusiasm for the genre and the overall nostalgic feel."
"I don’t listen to music today cuz all is shitty, but this 80s 90s beat drums’s and pads are amazing","I would classify this comment as Neutral. Although the commenter mentions that ""all"" is ""shitty"", they specifically highlight the positivity of the music video (""amazing"") which outweighs the negative tone of their initial statement."
"Though they are very funny and cute, not the HUGEST fan of the lyrics but i still love the song ❤","I would classify this comment as Positive. Although the commenter has some minor criticism about the lyrics, their overall tone is enthusiastic and affectionate towards the song and artists, conveyed through words like ""funny"", ""cute"", and the heart emoji ❤."
Mid 90s Ll cool J Trackmasters vibes on this beat 🔥🔥🔥🔥,"I would classify this comment as Positive. The use of four 🔥 symbols, which are often used to express enthusiasm or excitement, and the mention of influential artists like LL Cool J and Trackmasters, suggests that the commenter is very pleased with the music video's sound and style."
THE BEGINNING MELODY SOUNDS LIKE A SELENA SONG!!💗✨,"I would classify this comment as Positive. The commenter is expressing enthusiasm and admiration for the song's beginning melody by comparing it to Selena's music, indicating they have a strong positive reaction to the video."
I dont listen to sabrina carpenter at all but this song caught my attention. Love the instrumental and the vocals. Gives me 90s and 80s vibe.,"I would classify this comment as Positive. Although the commenter doesn't typically listen to Sabrina Carpenter's music, they express love for specific aspects of this particular song (instrumental and vocals) and appreciate its nostalgic value."
I get vacation beach vibes,"Positive: This comment expresses a positive sentiment because it evokes a sense of relaxation and happiness associated with a beach vacation, indicating that the commenter is enjoying the music video."
I like the background beat. Sounds so nostalgic!!!,"I would classify this comment as Positive. The commenter explicitly states that they ""like"" the background beat, indicating a positive sentiment towards the music. Additionally, their use of the word ""nostalgic"" suggests a warm and sentimental tone, further supporting a positive classification."
Has to be the next single. What a vibe,"I would classify this comment as Positive. The user is expressing enthusiasm for the song's potential to be a hit single, and uses words like ""vibe"" which implies they enjoy the music's energy and atmosphere."
"Everytime I listen to this song I dream of a mini remix with Ariana Grande... this is already an S teir song but it has 2% potential to be more of a hit with Ari, honestly just one short verse and a little of the chorus","I would classify this comment as Positive. The commenter expresses enthusiasm for the original song, calling it ""S tier"", and sees potential for improvement by adding Ariana Grande's involvement, which they believe could make it an even bigger hit."
"i am living for the vibe sabrina is going with the album!!! this one is so 80s, and the high notes ARE YOU KIDDING? definitely gonna be on repeat 💋💋","I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""living for the vibe"" and ""ARE YOU KIDDING?"", to express their excitement and admiration for Sabrina's music and vocals. The use of emojis like 💋 also adds a playful and celebratory tone to the comment."
1:20 to 1:23 just hits even more hard with the back vocals....gives a feeling like getting impressed and falling even harder in love,"I would classify this comment as Positive. The commenter is expressing enthusiasm and admiration for the specific section of the music video, using words like ""hits"", ""gives"" and ""falling in love"", which convey a strong sense of pleasure and appreciation."
Ariana Grande vibes of Music,"I would classify this comment as Positive. The mention of Ariana Grande's ""vibes"" implies that the commenter enjoys and resonates with the song's style and sound, indicating a positive sentiment towards the music."
This is giving 2007 vibes while at high school 🎉❤,"I would classify this comment as Positive. The use of emojis such as 🎉 and ❤️ conveys excitement and enthusiasm, and the mention of ""giving"" 2007 vibes implies that the commenter has a nostalgic and fond association with the song."
She’s just so cute and fairy like 😂 my vibe sis keep going ❤😂,"I would classify this comment as Positive. The use of words like ""cute"", ""fairy like"", and enthusiastic emojis (😂❤) convey a strong sense of admiration and affection for the artist, indicating a positive sentiment."
I love the 90s vibes to this song!,"Positive: The commenter explicitly expresses their affection for the song's nostalgic atmosphere, using the phrase ""I love"", which indicates a strong positive sentiment."
Congrats worst chart topping song I’ve heard all year so far ❤️,"I would classify this comment as Negative with a hint of sarcasm. The user is expressing disappointment and dislike for the song, but does it in a way that's playful and lighthearted, with a smiling face emoji to soften the criticism."
Beat of fabulous and tamia so into you,"Positive: This comment expresses enthusiasm and admiration for the song, using words like ""fabulous"" and ""so into you"", indicating a strong positive sentiment towards the music."
Clever lyrics and I LOVE the vibe,"I would classify this comment as Positive. The use of enthusiastic language (""LOVE"") and positive adjectives (""clever"") convey a strong approval of the song's lyrics and overall vibe."
the song is so catchy and the lyrics are so creative,"I would classify this comment as Positive. The use of superlatives such as ""so catchy"" and ""so creative"" indicates a strong positive sentiment towards the song."
It gives me late 90's vibes  sound,"I would classify this comment as Positive. The user is expressing a positive association with the music, using the phrase ""late 90's vibes"" which implies a nostalgic and fond connection to the era."
I’m so into you vibe frfr that late 80s early 90s sound is untouchabe,"Positive: The commenter expresses enthusiasm and admiration for the song's nostalgic sound, using phrases like ""so into"" and ""untouchable"" to convey their positive sentiment."
"90s to early 2000s, very nostalgic sound, love it!","I would classify this comment as Positive. The user expresses their affection for the song's ""very nostalgic sound"" and explicitly states they ""love it!"", indicating a strong positive sentiment towards the music video."
This is filthy 😂even the lyrics to taste are provocative! Love it!,"I would classify this comment as Positive. The use of the word ""Love"" and the enthusiastic tone (indicated by the laughing face emoji) convey a strong positive sentiment towards the music video, despite acknowledging its provocative nature."
I can't quite put my finger on with song This beat is sampled from.,Neutral: The commenter is expressing confusion rather than a strong opinion or emotion about the song or its sample.
if ppl are freaking out abt her freaky lyrics then they definetly havent heard about CupcaKke 😼,"I would classify this comment as Positive. The commenter is expressing amusement at people's reactions to the artist's lyrics, implying that she's okay with pushing boundaries and that others should lighten up."
"before the seeing the lyrics, i thought she was saying Ben10 lmao","I would classify this comment as Positive. The commenter is expressing amusement and laughter (indicated by ""lmao"") at the initial misunderstanding of the song's lyrics, showing a lighthearted and playful tone."
Not gonna like this gives me 00s vibes. Born in '93 but daughter keeps me current lol,"I would classify this comment as Positive. The user is expressing enthusiasm for the music video and its nostalgic value (""gives me 00s vibes""), and they also mention their connection to the video through their daughter, which suggests a sense of joy and relevance."
Its playful like ariana's lyrics 🌹,"I would classify this comment as Positive. The use of words like ""playful"" and emojis such as 🌹 suggests that the commenter has a positive opinion about the music video, finding it fun and engaging."
One of the best lyricist and and vocalist of my generation ❤,"I would classify this comment as Positive. The use of superlatives (""one of the best"") and affectionate language (""❤"") convey a strong admiration for the artist's skills, indicating a positive sentiment towards them."
"this song has the most ridiculous lyrics, just like in all of her songs, but theyre so catchy i cant even hate on it 🤣","I would classify this comment as Positive. The commenter acknowledges that the lyrics are ""ridiculous"" and doesn't necessarily appreciate them, but their tone is playful and lighthearted, with a laugh emoji, indicating that they're jokingly complaining rather than genuinely disliking the song."
"This song gives me it’s summer time and you have a crush on someone, and like nostalgia summer vibes if that makes sense 😂","I would classify this comment as Positive. The commenter is expressing their love for the song, associating it with happy memories of summer and romance, and ending with a smiley face emoji, which further reinforces the positive tone."
This is close or similar to how Janet Jackson would vibe in her songs. Both Taurus suns,"I classify this comment as Positive. The user is expressing admiration for the music's similarity to that of Janet Jackson, which implies they have a high opinion of both the artist and their work."
"I was really hearing ""Come ride with me"" until actually seeing the lyrics","I would classify this comment as Positive. The tone is lighthearted and playful, suggesting that the viewer enjoyed the song's catchy phrase (""Come ride with me"") even if they didn't expect to see those specific lyrics in the music video."
That’s bed chem (finish the lyrics),"I would classify this comment as Neutral. The commenter is asking others to finish the lyrics of a song, which is an innocent and non-emotive inquiry that doesn't express a clear positive or negative sentiment."
Gives early 90's vibes. Love it❤.,"I would classify this comment as Positive. The user explicitly states ""Love it"" and uses a heart emoticon (❤) to express their enthusiasm, indicating a strong positive sentiment towards the music video."
Got that 1975 vibe,"Positive: This comment suggests that the commenter is enthusiastic about the song's style and sound, comparing it favorably to a popular and well-liked band like The 1975."
Dirty little song if you can understand the lyrics…..and I love it 😆🙌🏼,"I would classify this comment as Positive. The commenter uses positive adjectives such as ""love"" and emojis like 😆 and 🙌🏼 to express their enthusiasm for the song, indicating a favorable sentiment towards the music."
sounds like the PYT beat,I would classify this comment as Neutral. The commenter is simply noting a similarity to another song's beat without expressing any opinion or emotion about the current video.
Ocean drive vibes right here,"I would classify this comment as Positive. The use of ""ocean drive vibes"" suggests that the commenter is evoking a carefree and relaxing atmosphere, which implies a positive sentiment towards the music video."
Feel like Luther Vandross would eat on this beat,"I classify this comment as Positive. The user is expressing admiration for the song's beat, comparing it to that of the legendary singer Luther Vandross, implying that the song has a high level of quality."
🇺🇸❄️✨️🍸✨️❄️🇺🇸 .....Discovered this song 🎵 via a guy on Snapchat outside Baltimore lip synching this song then I checked the lyrics.....Both the song & video 📹 as mentioned has a classic 1980s vibe.....Google had that trademark lip 💋 emoji after searching.....& the magic 🎩 ✨️ of the keystone state of Pennsylvania.....,"I would classify this comment as Positive. The tone is enthusiastic and celebratory, with the use of emojis like ✨️, ❄️, and ✨️ conveying a sense of excitement and joy. The commenter's experience discovering the song and their appreciation for its 1980s vibe and nostalgic value are also highlighted in a positive light."
