comentario,resposta_api
Absolutely LOVE the vibe with this song.This 62 year old is dancin round the house!👏🏻💃🏼🎶🎶🔥,"I classify this comment as Positive. The commenter explicitly states they ""LOVE"" the vibe of the song and uses enthusiastic language like ""dancin' round the house"", ""👏🏻"", ""💃🏼"", and ""🔥"" to express their excitement and joy."
"💙🌊Everything about this song is perfect. The beat, that voice & those lyrics. TY🌊💙","I would classify this comment as Positive. The user uses superlatives such as ""perfect"" to describe the song's various components, and expresses gratitude with a ""TY"" (thank you), indicating strong enthusiasm and appreciation for the music."
I wanna sit on the beaches on my island of Puerto Rico and BLAST THIS! the vibe is so right for the beach. 😍🇵🇷,"I would classify this comment as Positive. The commenter uses enthusiastic language (""BLAST THIS!"") and expresses that the music's ""vibe"" is ""so right"" for a specific context (the beach), indicating a strong positive sentiment towards the song."
"I love this tune! Tyla has such a nice voice, plus I’m loving the Afro beats 😍👍🏽","Positive. The commenter explicitly states they ""love"" the tune and praises Tyla's voice, using enthusiastic emojis to emphasize their positivity."
This song makes me feel so relaxed and in the mood for summer vibes! Tyla never disappoints! 🌊🎶,"I would classify this comment as Positive. The user mentions feeling ""relaxed"" and being ""in the mood for summer vibes"", indicating a positive emotional response to the song, and also expresses enthusiasm by stating that the artist ""never disappoints""."
Very refreshing and catchy song. Love it!!,"I would classify this comment as Positive. The use of words like ""refreshing"", ""catchy"", and ""Love it!!"" indicate a strong positive sentiment towards the song."
Her voice is perfect she approached the song with the right feels 🔥 and the beat is 🔥🔥,"I classify this comment as Positive. The commenter uses phrases like ""perfect"", ""right feels"", and multiple 🔥 emojis to express their enthusiasm and admiration for the music video, indicating a highly positive sentiment towards it."
Amazing song she’s gorgeous her vocals are so soft 🔥🔥🔥🔥🔥🔥,"I would classify this comment as Positive. The use of enthusiastic language such as ""Amazing song"", ""gorgeous"", and repeated 🔥 emojis convey a strong positive sentiment towards the singer and her performance."
What a vibe... what a wonderful song! 🌴🌺🌊,"I would classify this comment as Positive. The use of enthusiastic phrases like ""what a vibe"" and ""wonderful song"", along with the included emojis (which often convey a sense of joy and relaxation) suggest a strong positive sentiment towards the music video."
Kim Taehyung really shared good melody song on his Instagram story,"I would classify this comment as Positive. The commenter expresses admiration for Kim Taehyung's (also known as V) singing ability by stating that he ""really shared a good melody"" on his Instagram story, conveying a positive sentiment towards the music."
Yessss tyla!!! 🔥🔥🔥. I feel like this song allows us to hear your vocal skills way better. You're amazing ❤️❤️,"I would classify this comment as Positive. The use of enthusiastic emojis (🔥) and words like ""amazing"" convey a strong sense of admiration for the singer's vocal skills, indicating a overwhelmingly positive sentiment towards the song and its performance."
Not just the lyrics but also her voice is so sweet. She really did an amazing job,"I would classify this comment as Positive. The user uses superlatives such as ""so sweet"" and ""amazing job"" to express their admiration for the singer's voice and performance, indicating a strongly positive sentiment."
"every song called Water or Honey is a vibe, that's a rule🤣","I would classify this comment as Positive. The user is expressing enthusiasm for songs with certain titles (""Water"" or ""Honey""), using the phrase ""that's a rule"" to emphasize their agreement and enjoyment. The tone is lighthearted and playful, suggesting a positive sentiment towards the music videos."
Melody on another level the infusion of the beat and her voice it's magnificent 👌🙌she is blowing our minds away with this craft❤❤👑,"I would classify this comment as Positive. The commenter uses superlatives such as ""on another level"", ""magnificent"", ""blowing our minds away"" and emotive emojis (❤❤👑) to express their admiration for the singer's melody and voice, indicating a strong positive sentiment towards the music."
Such a vibe.,"I would classify this comment as Positive. This is because the commenter uses the phrase ""Such a vibe,"" which implies that they are enjoying the song or music video and appreciating its energy and atmosphere."
Summer memories with girlies on this one! I see it. long drives or getting ready for a night out or brunch. The vibes are vibing with this one!!!!!,"I would classify this comment as Positive. Justification: The use of enthusiastic language, such as ""vibes are vibing"", and the nostalgic tone (""summer memories"") convey a strong positive sentiment about the music video."
We need Chris Brown on the second verse!!!!! What a beautiful song :),"I would classify this comment as Positive. The user is expressing enthusiasm for having Chris Brown feature on the song, using the phrase ""What a beautiful song"" to also convey their positive sentiment towards the music itself."
Sweet voice love it! Sounds soulful and sensual with that catchy beat,"I would classify this comment as Positive. The commenter uses positive adjectives such as ""sweet"", ""love"", ""soulful"", and ""sensual"" to describe the music, indicating their enthusiasm and appreciation for the song."
do you know why I wanna listen this song again and again ? because of this 1:22 this part before the chorus,"I would classify this comment as Positive. The commenter is expressing enthusiasm for the song and highlights a specific moment that resonates with them, indicating their strong appreciation for the music."
This song is a whole vibe!! 🎶💖 I listen to it every single day,"I would classify this comment as Positive. The use of enthusiastic language (""whole vibe""), emojis (🎶💖), and the mention that the commenter listens to the song daily convey a strong positive sentiment towards the music."
"I just love the song, her voice, the lyrics - simply amazing!","I would classify this comment as Positive. The user's use of superlatives such as ""simply amazing"" and their overall tone convey a strong enthusiasm for the music video, indicating a positive sentiment towards it."
"This young lady is very talented. I'm 51 years old, and I love this song. This young lady is an excellent entertainer and gifted songwriter. She gives me #Ashanti and #Aaliyah vibes. #Ashanti is also a talented entertainer and songwriter. She wrote a lot of songs for other artists like Jennifer Lopez and many other artists. #Tyla, keep up the good work!!❤😊 💯👍🏽","I would classify this comment as Positive. The commenter uses words such as ""very talented"", ""excellent entertainer"", ""gifted songwriter"", and ""keep up the good work"" to express their enthusiasm and admiration for the young lady's music, indicating a strongly positive sentiment towards her."
"Wow. Damn girl. Song is on fire🔥🔥🔥🔥🔥. Love the beat, your voice, Everything just blends smoothly😍😍😍😍♥♥♥","I would classify this comment as Positive. The commenter uses strong language to express their enthusiasm, including ""Wow"", ""Damn girl"", and ""on fire"", which indicates a high level of admiration for the song and the artist's performance."
"Viciado nesse Hinoo, uma pegada afrobeat com R&B! ❤️🎧","I would classify this comment as Positive. The use of the Portuguese word ""viciado"" (addicted) and the enthusiastic tone (""neste Hinoo"") convey a strong sense of admiration and enjoyment for the music, making it a positive comment."
"Absolute banger, beautiful voice great lyrics and sweet soulful beat 💯🎵","I would classify this comment as Positive. The use of phrases such as ""absolute banger"", ""beautiful voice"", ""great lyrics"", and ""sweet soulful beat"" all convey a strong sense of enthusiasm and admiration for the music, with the added emojis further emphasizing the positivity."
Let's appreciate this talent. My new ringtone ❤,"I would classify this comment as Positive. The commenter uses the phrase ""Let's appreciate"" to express admiration for the artist, and they also declare it their new ringtone, indicating enthusiasm and affection for the music."
Tyla is everything!!!  Love the good vibes my girl,"I would classify this comment as Positive. The commenter uses enthusiastic language (""Tyla is everything!!!"") and expresses love and admiration for the artist, indicating a strong positive sentiment."
There’s something very nostalgic about her vibe ❤️💯,"I would classify this comment as Positive. The use of the heart symbol (❤️) and the ""💯"" emoji, which is often used to indicate a high level of agreement or enthusiasm, suggests that the commenter has a strong positive emotional response to the music video."
"I'm a Nigerian but yo! Honestly this song is superb  chorus is giving vocals on point,  everything is giving  gosh 😢 love u tyla.","Positive

Justification: The commenter starts by expressing their cultural difference, but then focuses on the positive aspects of the song, calling it ""superb"" and praising the vocalist's performance, ultimately conveying a genuine appreciation for the music."
"Que vibe praia, água salgada, suor, energia, dança, vibrações, cultura e alegria","I would classify this comment as Positive. Justification: The commenter uses words like ""vibe"", ""alegria"" (joy), and ""energia"" to describe the music video, conveying a lively and upbeat tone that suggests they enjoyed the content."
I loving the vibes on this song and her voice is stunning!When I get my man this for him<3!,"Positive: The commenter explicitly expresses their love for the song's ""vibes"" and praises the artist's voice as ""stunning"", indicating a strong positive sentiment towards the music."
"the chorus was so ADDiCTING like LITERALLY and GOSH, her voice is like SO pretty ❤❤❤❤❤❤❤","I would classify this comment as Positive. The user uses enthusiastic language, such as ""ADDICTING"", ""LITERALLY"", ""GOSH"", and ""SO pretty"", to express their admiration for the song's chorus and the artist's voice. The multiple heart emojis (❤) also convey a strong positive sentiment."
Gives me happy vibes! This song was playing in my girlfriend’s dad’s car on her birthday last week and it’s definitely a moment that i will never forget!,"I would classify this comment as Positive. The commenter explicitly states that the song gives them ""happy vibes"" and that it's associated with a memorable moment they'll never forget, indicating a strong positive emotional response to the music."
This song makes me feel like I’m in a club in tropical forest. It’s a vibe,"I would classify this comment as Positive. The comment uses positive adjectives such as ""vibe"" to describe the song's effect on the listener, and creates a vivid and upbeat image of being in a ""tropical forest"", conveying a sense of excitement and joy."
"The beat and her voice is amazing, this that walking in the club smelling good looking good ready to mingle.","I would classify this comment as Positive. The user uses strong positive language such as ""amazing"" to describe the music's beat and vocals, and also references a fun and confident atmosphere with phrases like ""walking in the club... ready to mingle"", indicating enthusiasm and enjoyment."
The future of afrobeats is in great hands,"I would classify this comment as Positive. The phrase ""great hands"" conveys a sense of optimism and confidence, indicating that the commenter has high hopes for the future of afrobeats."
I love the vibes ♡,"Positive: This comment expresses affection (""love"") towards the music video's atmosphere (""vibes""), indicating a strong positive sentiment."
she gives me the African Ariana Grande vibezz.... her sog has been on replayy for a whilleee,"I would classify this comment as Positive. The user is comparing the artist to Ariana Grande, which implies they have a high level of enthusiasm and admiration for the music, and also mentions that the song has been on repeat, indicating their love for it."
Im feeling the beat on this one ❤,"Positive: This comment expresses enthusiasm and enjoyment of the song's rhythm, indicating a positive emotional response to the music."
no other song can beat this one💯,"I would classify this comment as Positive. The use of the ""💯"" emoji, which is often used to represent perfection or complete agreement, strongly suggests that the commenter has a very positive sentiment towards the song."
Give me lyrics! Love this! Go Tyla! I’m breezing through my workout listening to this.,"I would classify this comment as Positive. The commenter explicitly expresses their love for the song, uses enthusiastic language (""breezing"", ""Love""), and shows support for the artist (""Go Tyla!""), indicating a overwhelmingly positive sentiment."
that vocal slide at 0:39....🔥🔥🔥,"I would classify this comment as Positive. The use of 🔥 emojis and the enthusiastic tone (""🔥🔥🔥"") suggest that the commenter is extremely impressed with the vocal performance, specifically the ""vocal slide"" at 0:39."
it has a spiritual vibe,"I would classify this comment as Positive. The user is expressing a positive opinion by describing the music video as having a ""spiritual vibe"", implying that it evokes a sense of depth and connection to something greater than oneself."
"Meu Deus q música boa, a vibe maravilhosa q isso passa❤️","I would classify this comment as Positive. The use of enthusiastic language (""Meu Deus"" which means ""My God"" in Portuguese), the exclamation ""q música boa"" (which translates to ""what good music""), and the affectionate expression ❤️ all convey a strong positive sentiment towards the song."
Vibes all day,"I would classify this comment as Positive. The phrase ""vibes all day"" implies that the commenter is having a great time listening to the music and enjoying the atmosphere, which conveys a positive sentiment."
I love songs with this vibe ❤,"Positive: The use of the heart symbol (❤) is a clear indicator of enthusiasm and affection for the song's ""vibe"", indicating a positive sentiment."
The chorus sounds angelic whaaatt!!,"I would classify this comment as Positive. The use of excited language (""whaaatt!!"") and superlatives (""angelic"") convey enthusiasm and admiration for the music video's chorus."
Who came here after listening this song in  V's weverse live???😂,"I would classify this comment as Positive. The tone is playful and enthusiastic, with the use of emojis 😂 indicating excitement and joy."
"That song, melody, such a meaningful Text writing wow","I would classify this comment as Positive. The commenter uses superlatives like ""wow"" to express their enthusiasm for the song's melody and meaning, indicating a strong positive sentiment."
Why does the chorus remind me of that one Pokémon battle in shield and sword or scarlet and violet. I can’t remember which one.,"I would classify this comment as Neutral. The commenter is simply sharing an observation about the music video's melody reminding them of a specific moment from a Pokémon game, without expressing any strong emotions or opinions about the song itself."
All fans of tyla please read that my favourite singer Alexandra stan who had a Hit (Mr.Saxobeat) gave a shoutout to Tyla in her new song (Ya Halmi) music video is about to come soon on her you tube channel ..Audio is already out ❤❤😍😍,"I would classify this comment as Positive. The user is expressing enthusiasm and excitement by using phrases like ""All fans of tyla please read"" and ""my favourite singer Alexandra stan"", indicating a strong positive sentiment towards Tyla and the upcoming music video. Additionally, the emojis ❤❤😍😍 further reinforce the positivity of the comment."
Love the vibe. I feel like I’m on vacation,"I would classify this comment as Positive because it expresses a positive emotional response to the music video, using words like ""love"" and ""vacation"" that convey a sense of relaxation and enjoyment."
"Lyrics ain't Godly, not of God. If it glorifies God, good. This music doesn't sadly","I would classify this comment as Negative. The commenter explicitly states that the lyrics are ""not of God"" and expresses disappointment that the song does not glorify God, indicating a negative sentiment towards the music."
"Again, those Afrobeatz are dominating US airways.. Water is the perfect blend of;  R&B, Afrobeats, and amapiano aka a blend of everything along the diaspora. This song gives me that nostalgic experience that 'Essence"" did... Congratulation Tyla...","I would classify this comment as Positive.

The comment expresses admiration for the genre-blending style (""perfect blend""), likens the song to a great classic (""that nostalgic experience""), and congratulates the artist (""Congratulation Tyla...""). The tone is enthusiastic and celebratory, indicating a positive sentiment towards the music and the artist."
Listen to the lyrics 😂,"I would classify this comment as Neutral. The commenter is simply acknowledging the importance of listening to the lyrics, without expressing a clear positive or negative sentiment towards the song itself."
Incredible vibe ❤️‍🔥❤️‍🔥❤️‍🔥,"I would classify this comment as Positive because it uses enthusiastic language (""Incredible"") and emotive icons (❤️‍🔥) to express excitement and admiration for the music video's atmosphere."
The chorus is the best part of this song,"I would classify this comment as Positive. The user specifically mentions that the chorus is the ""best"" part of the song, indicating a strong positive sentiment towards the music."
A maior dobradora de água de todos os tempos. Irmã da Kattara,"I would classify this comment as Positive. The comment uses superlatives (""maior"") to describe the artist, indicating admiration and praise."
Used this to test my new headphones 10/10 vibes,"I would classify this comment as Positive. The phrase ""10/10 vibes"" explicitly expresses a high level of satisfaction, indicating that the commenter enjoyed the music video and had a great experience listening to it with their new headphones."
Eu me sinto numa vibe quem ler e sentir também curti aqui por favor 😢🎉❤,"I would classify this comment as Positive. The user expresses feeling ""numa vibe"" (in the vibe) and asks others to join them, indicating a sense of unity and shared enjoyment, which are indicative of a positive sentiment. The use of emojis such as 🎉 and ❤️ also reinforces this interpretation."
girl u have the vibe❤,"I would classify this comment as Positive. The use of the affectionate term ""girl"" and the heart symbol ❤ convey a warm and enthusiastic tone, indicating that the commenter is expressing admiration for the artist's style or performance."
Your voice is so powerful,"I would classify this comment as Positive. The use of the word ""powerful"" to describe the singer's voice conveys a strong sense of admiration and approval."
VOCALS😍😍😍,Positive: The use of multiple hearts emojis (😍) indicates strong enthusiasm and admiration for the vocalist's performance.
"I ❤ this  song, the lyrics have a vibe","Positive: The commenter explicitly states that they ""❤"" the song and uses phrases like ""vibe"", conveying enthusiasm and appreciation for the song's message."
"Terrible lyrics, but I love the music!","I would classify this comment as Neutral. Although the commenter criticizes the lyrics, they explicitly state that they ""love"" the music, indicating a positive sentiment towards the song's melody or production."
African vibes black power,"I would classify this comment as Positive. The use of ""vibes"" and ""black power"" suggests a strong sense of pride and empowerment, indicating a positive sentiment towards the music video and its themes."
First verse sounds so much like Rihanna,"I would classify this comment as Positive. Justification: The commenter is expressing admiration for the song's similarity to Rihanna's style, implying that they are enjoying the music and appreciate its resemblance to their favorite artist."
"Bby come i give it to you😢❤😊 1:21 Of course i will make you sweat, hard, lose your breath😋 🤤🤤🤤am looking for the person who organized these lyrics 💦 #Water","I classify this comment as Positive. The commenter expresses enthusiasm and excitement (""Bby come i give it to you"", ""Of course i will make you sweat""), uses emotive emojis (😢, ❤, 😊), and shows appreciation for the song's energy and physical response (""make you sweat, hard, lose your breath"")."
"I tried...but I can no longer resist that beautiful and haunting melody. Sing to me pretty baby mermaid! Make me swear, make me holla. Make me lose my breath, make me water! 🧜‍♂🧜‍♀🧜‍♂","Positive.

This comment is positive because it expresses enthusiastic admiration for the music video, using superlatives like ""beautiful"", ""haunting"", and ""make me [insert strong emotional response here]"", indicating a deep connection with the song."
Sammy Soso knocked this beat out the stadium 🥵,"I would classify this comment as Positive. The commenter uses enthusiastic language (""knocked this beat out the stadium"") and emojis (🥵) to express their excitement and admiration for the artist, Sammy Soso."
I love this songs vibe!!❤️‍🔥❤️‍🔥🔥🔥,"I would classify this comment as Positive. The use of emoticons such as ❤️‍🔥 and the enthusiastic language (""love"", ""vibe"") clearly convey a strong positive sentiment towards the song."
Not me already feeling nostalgic for this song.,"I would classify this comment as Positive. The user is expressing a sense of nostalgia and fondness for the song, indicating that it has evoked a strong emotional response in them."
You are lovely and stone georgues girl I wish you all the best and  wat you wish I criyayate !.!.!.!.<3,"I would classify this comment as Positive. The commenter uses affectionate language (""you are lovely""), expresses good wishes, and ends with a heart symbol (<3), indicating a strong positive sentiment towards the artist or the video."
I wouldn’t mind hearing a Drake verse on this NGL,"I would classify this comment as Positive. The user is expressing enthusiasm for the possibility of a collaboration with popular artist Drake, indicating they enjoy the song enough to want to hear additional features from notable artists."
I love this song its just that the lyrics,"I would classify this comment as Positive. The user starts by expressing their love for the song, which indicates a positive sentiment, although they mention some criticisms about the lyrics, which are minor and do not overshadow their overall enthusiasm."
She sounds a Lil like rihanna when she sings the chorus❤🔥🔥🔥😍💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿😊,"I would classify this comment as Positive. The use of enthusiastic emojis such as 🔥, 😍, and 💃🏿(repeated multiple times) conveys a strong sense of admiration and excitement towards the singer's performance."
IM SOOOOO GLAD SHES NOT LIKE SEXY RED OR GLORILLA OR LATTO OR NONE OF THEM I ABSOLUTELY LOVE THIS GIRL VIBE TECHNIQUE HER BEAUTY DANCE MOVES VOICE ALL THAT REPRESENTING SOUTH AFRICA ❤🎉,"I would classify this comment as Positive. The user is expressing strong enthusiasm and admiration for the artist, using superlatives like ""ABSOLUTELY LOVE"" and exclamation marks to emphasize their positive sentiments. They also mention specific qualities they appreciate, such as her beauty, dance moves, and voice, which further reinforces a positive tone."
Afrobeat to the World ❤️🙌,"I would classify this comment as Positive. The use of emojis such as ❤️ and 🙌 convey enthusiasm and excitement, indicating that the commenter has a very positive sentiment towards the music video."
"Afinação maravilhosa, timbre sexy","I classify this comment as Positive. The use of ""maravilhosa"" (meaning wonderful) and ""sexy"" to describe the singer's voice and tone indicates a strong positive sentiment towards their performance."
addicted to the chorus 😂🔥,"I classify this comment as Positive. The use of emojis (😂, 🔥) and the phrase ""addicted"" convey enthusiasm and admiration for the song's chorus."
I love it I just can't vibe to this in traffic they'll think I'm gay,"I would classify this comment as Neutral with a hint of Positivity. Although the commenter mentions a limitation (can't vibe to the song in traffic), their overall tone is positive and playful, using phrases like ""I love it"" and making a humorous remark about people thinking they're gay."
"I remixed the song with Trevor Jackson's vocals from the cover, if you wanna hear it here's the link https://youtu.be/1FtFEgUAgOQ?si=xhPCifRfGpsYOR4o","Neutral. This comment is simply sharing a personal project and providing a link to access it, without expressing any opinion or emotion about the music video itself."
YOOO THIS SHIT IS A FUCKING VIBE NIGGA ✊🏿✊🏿✊🏿✊🏿🥵🥵🥵🥵🥵🥵 btw I’m black so leave me alone have an amazing day y’all stay safe out there,"I would classify this comment as Positive. Despite containing strong language and a casual tone, the majority of the comment expresses enthusiasm and excitement for the music video (""THIS SHIT IS A FUCKING VIBE NIGGA""), accompanied by enthusiastic emojis and a positive closing message (""btw I’m black so leave me alone have an amazing day y’all""). The strong language is likely used in a playful or ironic manner, rather than to express negativity."
"I like the you music , you is a beatiful and perfect 💟💟💟","I would classify this comment as Positive. The commenter explicitly states they ""like"" the music, uses the word ""beautiful"", and repeats the ""💟"" symbol three times to emphasize their enthusiasm, indicating a strongly positive sentiment towards the video."
Man I can’t believe I fell in love with this beat 2 years ago 😭😭 it’s so gewddd,"I would classify this comment as Positive. The commenter is expressing their strong affection for the song's beat, using enthusiastic language like ""gewddd"" and emoticons (😭) to convey their excitement and joy."
God Almighty God The Holy Spirit The God Jesus Christ and The Goddess The Lord Mimi Christ The Almighty mother successfully said from the past and from the future it is written when god Almighty first opened his eyes for the first time it is written before God Almighty created earth it is written before God Almighty created everything in the universe it is written before the creation of every Satan it is written before the war started it is written at every war from the past and from the future  I am keeping this war scripture Every Satan said The holy Bible The goddess book only keeps the heavens favorite war information all information successfully forever permanent,"I would classify this comment as Neutral. Justification: While the language used is quite enthusiastic and repetitive, the content itself does not express a clear opinion or emotion about the music video, instead focusing on biblical themes and scriptures."
Afro beat reggae and Caribbean I love it,"I would classify this comment as Positive. The user expresses enthusiasm and appreciation for the music genres featured in the video, indicating a positive sentiment towards the content."
Wow! Wow! OMG!!! 😍 … Tyla Is Beatiful ❤️ ILY,"I would classify this comment as Positive. The commenter uses enthusiastic language (""Wow!"", ""OMG""), expresses admiration for the singer (""Tyla Is Beautiful""), and ends with an affectionate statement (""ILY"", which means ""I Love You"")."
Modern day lyrics is so immoral and no class. Make the genitalia water? Really?,"I would classify this comment as Negative. The commenter expresses strong disapproval of the song's lyrics, using words like ""immoral"" and ""no class"", indicating a negative sentiment towards the music video."
Gooood vibeee❤,"I would classify this comment as Positive. The use of ""good"" and the inclusion of emojis like ❤️ convey a positive sentiment and suggest that the commenter enjoyed the video."
Sounds like Rihanna on the chorus. I love how Tyla sings!!! ❤❤❤,"I would classify this comment as Positive. The use of multiple heart emojis (❤❤❤) and the phrase ""I love"" indicate strong enthusiasm and admiration for the artist's performance, which is a clear positive sentiment."
Beautiful and beautiful talented afro beat!!!!!!!!!!,"I would classify this comment as Positive. The excessive use of exclamation marks and adjectives such as ""beautiful"" and ""talented"" convey enthusiasm and admiration for the music video, indicating a strongly positive sentiment."
The melody is out of this world,"I would classify this comment as Positive. The phrase ""out of this world"" is an idiomatic expression that means exceptional or extraordinary, indicating that the commenter has a very high opinion of the song's melody."
"I wanted so much to enjoy this entire song beyond short chorus clips I see on Tik Tok, but I still cannot stand Auto-Tune! The high-pitched tinny, whiny, backing overtone, and gargle sound at certain points just grates on my spine! I'll try pop music again when people are singing with human voices again.","I would classify this comment as Negative, because the commenter explicitly states their dislike for Auto-Tune, using strong language to describe its effects (e.g., ""grates on my spine"") and expresses a desire to abandon pop music until it returns to using natural vocals."
"Omg tyla you’re so beautiful and gorgeous and the voice is amazing and ur personality is giving Moana vibes omgggg ,big love from Algeria","I would classify this comment as Positive. The commenter uses superlatives such as ""beautiful"", ""gorgeous"", and ""amazing"" to describe Tyla's appearance, voice, and personality, and expresses enthusiastic praise with the use of multiple ""omg""s and exclamation marks, indicating a strong positive sentiment towards the artist."
This give me standing on the sun vibes,"I would classify this comment as Positive. The phrase ""standing on the sun"" evokes a sense of euphoria and freedom, implying that the commenter is thoroughly enjoying the music video's energetic and uplifting vibe."
So much autotune its unreal,"I would classify this comment as Negative. The use of the word ""unreal"" suggests that the commenter is surprised and possibly annoyed by the heavy use of autotune in the music video."
How can i forget this beat?,"I would classify this comment as Positive. The phrase ""How can I forget this beat?"" implies that the commenter is having trouble getting the song out of their head because it's so catchy and memorable, which suggests a strong positive reaction to the music."
30 BIBLE VERSES on WATER Amos 5:24 Ephesians 5:26 Exodus 17 : 6 Ezekiel 36:25 Ezekiel 47 : 9 Genesis 1 : 2 Isaiah 12 : 3 Isaiah 43 : 2 Isaiah 44 : 3 Isaiah 49:10 Isaiah 55 : 1 Isaiah 58:11 Jeremiah 2:13 Joel 3:18 John 15 : 3 W John 3 : 5 John 4:10 John 4:14 John 7:38 Matthew 10:42 Matthew 3:11 Matthew 3:16 Proverbs 18 : 4 Proverbs 5:15 Psalm 23 : 2 Psalm 63 : 1 Revelation 21 : 6 Revelation 22 : 1 Revelation 22:17 Zechariah 14 : 8 Connect Us,"I would classify this comment as Positive. The tone is enthusiastic and spiritual, with a focus on uplifting Bible verses that promote connection and community, which suggests a positive sentiment towards the video and its themes."
"This is a Hot song, she did really good here🎉such A vibe. Makes you just want to sway your hips  🍾 🥂","I would classify this comment as Positive. The user explicitly states that the song is ""Hot"" and that the artist did a ""really good job"", using enthusiastic language like 🎉, 🍾, and 🥂 to convey their excitement and enthusiasm for the music."
"The lyrics ""Can you snatch my soul from me"" doesn't sit well for me. I'm all for supporting south African artists growing but we must not be blinded by the hidden msgs in songs, that's why these songs go viral. There's always a meaning behind everything. Jesus is Lord, let's not be brain washed by things of the world.","I would classify this comment as Negative. The commenter expresses discomfort with certain lyrics and implies that they may have a negative impact on listeners, also referencing ""hidden msgs"" and being ""brain washed""."
My friend thinks this song is awful but tbh he thinks that bout most songs. But I love this song,"I would classify this comment as Positive because the user explicitly states they ""love"" the song, despite their friend's negative opinion."
😢😢😢 the vibes sooo wavy 😢thank GOD FOR REAL MUSIC 🎶 keep vibrating high family. PEACE AND LOVE FAMILY !!! Tyla YOU HAVE A BEAUTIFUL SOUL . I love you unconditionally 🙏🏼☯️♋️🕉️🌙🎶🎶🎶🎶🎶,"I would classify this comment as Positive. The commenter uses enthusiastic language, such as ""wavy"", ""REAL MUSIC"", and multiple exclamation points to express their joy and admiration for the music. They also explicitly state their love for the artist (""I love you unconditionally"") and use positive affirmations like ""PEACE AND LOVE FAMILY"" and ""Tyla YOU HAVE A BEAUTIFUL SOUL""."
I love that lyrics,"I would classify this comment as Positive. Justification: The commenter explicitly states ""love"", which is a strong positive sentiment indicating their enthusiasm for the lyrics."
Getting old Rihanna vibes,"I would classify this comment as Positive, justifying that it is comparing the current video to a well-liked and iconic one by Rihanna, implying that the video is good and nostalgic."
this song is so catchy,"I would classify this comment as Positive. Justification: The comment uses the word ""catchy"", which implies that the commenter enjoys the song's melody and finds it memorable."
"Wow alot is going on in this beat, Rnb, amapiano,afrobeats  all fused in one great Song.","I classify this comment as Positive. The user's enthusiasm and praise for the song's fusion of different genres (""alot is going on...""), use of superlatives (""great Song""), and overall tone convey a positive sentiment towards the music video."
